url|font_icon|font|text|datetime|lang
./articles/CBMipgFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL28tcXVlLWVzcGVyYXItZGFzLXZhcmVqaXN0YXMtbm8tcHJpbWVpcm8tdHJpbWVzdHJlLTIwMjMtYW5hbGlzdGFzLXByb2pldGFtLXJlc3VsdGFkb3Mtc2VtLWJyaWxoby1uby1nZXJhbC1tYXMtYXBvbnRhbS1kZXN0YXF1ZXMv0gGqAWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvbWVyY2Fkb3Mvby1xdWUtZXNwZXJhci1kYXMtdmFyZWppc3Rhcy1uby1wcmltZWlyby10cmltZXN0cmUtMjAyMy1hbmFsaXN0YXMtcHJvamV0YW0tcmVzdWx0YWRvcy1zZW0tYnJpbGhvLW5vLWdlcmFsLW1hcy1hcG9udGFtLWRlc3RhcXVlcy9hbXAv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.infomoney.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|InfoMoney|O que esperar das varejistas no 1º trimestre? Analistas projetam resultados “sem brilho” no geral, mas apontam destaques|2023-05-02T12:26:30Z|ptbr
./articles/CBMibGh0dHBzOi8vcGV0cm9sZW9ob2plLmVkaXRvcmFicmFzaWxlbmVyZ2lhLmNvbS5ici9hbnAtZGVzaW50ZXJkaXRhLW1haXMtc2Vpcy1pbnN0YWxhY29lcy1kby1wb2xvLWJhaGlhLXRlcnJhL9IBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://petroleohoje.editorabrasilenergia.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Editora Brasil Energia|ANP desinterdita mais seis instalações do Polo Bahia Terra|2023-05-02T18:19:03Z|ptbr
./articles/CBMiXGh0dHBzOi8vZXBici5jb20uYnIvcGV0cm9icmFzLWFucC1hdXRvcml6YS1yZXRvbWFkYS1kZS1tYWlzLXNlaXMtYXRpdm9zLWRvLXBvbG8tYmFoaWEtdGVycmEv0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://epbr.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|epbr|Petrobras: ANP libera retomada de mais seis campos do Polo Bahia Terra|2023-05-03T00:39:24Z|ptbr
./articles/CBMikQFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvYml0Y29pbi12aXJhLXBhcmEtYWx0YS1hcG9zLWZhbGEtZGUtcG93ZWxsLXBhcmEtYW5hbGlzdGFzLXRlc2UtZG9zLWNpY2xvcy1kYS1jcmlwdG9tb2VkYS1lc3RhLWludGFjdG8v0gGVAWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvb25kZS1pbnZlc3Rpci9iaXRjb2luLXZpcmEtcGFyYS1hbHRhLWFwb3MtZmFsYS1kZS1wb3dlbGwtcGFyYS1hbmFsaXN0YXMtdGVzZS1kb3MtY2ljbG9zLWRhLWNyaXB0b21vZWRhLWVzdGEtaW50YWN0by9hbXAv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.infomoney.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|InfoMoney|Bitcoin vira para alta após fala de Powell; para analistas, tese dos ciclos da criptomoeda está intacto|2023-05-03T21:38:36Z|ptbr
./articles/CBMihAFodHRwczovL2JyLmludmVzdGluZy5jb20vbmV3cy9jcnlwdG9jdXJyZW5jeS1uZXdzL2JpdGNvaW4tby1kZXN0aW5vLWRvLWJ0Yy1kZXBlbmRlLWRvLWZlZC1lbS1tZWlvLWEtdW0tY2VuYXJpby10ZWNuaWNvLW1pc3RvLTExMDg5OTPSAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://br.investing.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investing.com Brasil|Bitcoin: o destino do BTC depende do Fed em meio a um cenário técnico misto Por Investing.com|2023-05-03T12:59:00Z|ptbr
./articles/CBMieGh0dHBzOi8vd3d3Lm1vbmV5dGltZXMuY29tLmJyL2JvbS1kaWEtYml0Y29pbi1idGMtZmVkZXJhbC1yZXNlcnZlLWRldmUtZGVjaWRpci1ydW1vLWRhcy1jcmlwdG9tb2VkYXMtdmVqYS1vLXF1ZS1lc3BlcmFyL9IBfGh0dHBzOi8vd3d3Lm1vbmV5dGltZXMuY29tLmJyL2JvbS1kaWEtYml0Y29pbi1idGMtZmVkZXJhbC1yZXNlcnZlLWRldmUtZGVjaWRpci1ydW1vLWRhcy1jcmlwdG9tb2VkYXMtdmVqYS1vLXF1ZS1lc3BlcmFyL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.moneytimes.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Money Times|Bom dia, Bitcoin (BTC): Federal Reserve deve decidir rumo das criptomoedas; veja o que esperar|2023-05-03T12:57:00Z|ptbr
./articles/CBMif2h0dHBzOi8vd3d3Lm11bmRvZG9tYXJrZXRpbmcuY29tLmJyL28taW1wYWN0by1kYS1pbnRlbGlnZW5jaWEtYXJ0aWZpY2lhbC1wYXJhLW8tbWFya2V0aW5nLWVtLTIwMjQtZXNwZWNpYWwtd2ViLXN1bW1pdC1yaW8tMjAyMy_SAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.mundodomarketing.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Mundo do Marketing|O impacto da Inteligência Artificial para o Marketing em 2024: Especial Web Summit Rio 2023|2023-05-03T22:19:23Z|ptbr
./articles/CBMirAFodHRwczovL2Vwb2NhbmVnb2Npb3MuZ2xvYm8uY29tL2VzcGVjaWFpcy93ZWItc3VtbWl0L25vdGljaWEvMjAyMy8wNS9jaWJlcmF0YXF1ZXMtc2VyYW8tY2FkYS12ZXotbWFpcy1zb2Zpc3RpY2Fkb3MtY29tLWlhcy1nZW5lcmF0aXZhcy1lLWVtcHJlc2FzLXByZWNpc2FtLXNlLXByZXBhcmFyLmdodG1s0gG3AWh0dHBzOi8vZXBvY2FuZWdvY2lvcy5nbG9iby5jb20vZ29vZ2xlL2FtcC9lc3BlY2lhaXMvd2ViLXN1bW1pdC9ub3RpY2lhLzIwMjMvMDUvY2liZXJhdGFxdWVzLXNlcmFvLWNhZGEtdmV6LW1haXMtc29maXN0aWNhZG9zLWNvbS1pYXMtZ2VuZXJhdGl2YXMtZS1lbXByZXNhcy1wcmVjaXNhbS1zZS1wcmVwYXJhci5naHRtbA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://epocanegocios.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Época NEGÓCIOS|Ciberataques serão cada vez mais sofisticados com IAs generativas - e empresas precisam se preparar|2023-05-03T09:00:47Z|ptbr
./articles/CCAiC2lwMXo0S1pRSVk0mAEB?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://yt3.ggpht.com/ytc/AGIKgqP34S5MPF2EPfog_Yb4Q1u7zsXliIU2QjlloghXDg=s0-h14|Canal Rural|"Balança comercial de abril tem superávit de US$ 8224 bilhões | Canal Rural"|2023-05-02T23:02:53Z|ptbr
./articles/CBMic2h0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvZWNvbm9taWEvcG1pLWRlLXNlcnZpY29zLW5vcy1ldWEtc29iZS1kZS01MjYtZW0tbWFyY28tcGFyYS01MzYtZW0tYWJyaWwtZGl6LXNwLWdsb2JhbC_SAXdodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL2Vjb25vbWlhL3BtaS1kZS1zZXJ2aWNvcy1ub3MtZXVhLXNvYmUtZGUtNTI2LWVtLW1hcmNvLXBhcmEtNTM2LWVtLWFicmlsLWRpei1zcC1nbG9iYWwvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.infomoney.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|InfoMoney|PMI de serviços nos EUA sobe de 52,6 em março para 53,6 em abril, diz S&P Global|2023-05-03T14:15:49Z|ptbr
./articles/CBMiTGh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvdWx0aW1hcy9wbWktaW5kdXN0cmlhbC1icmFzaWwtYWJyaWwtMjAyMy_SAU9odHRwczovL2VpbnZlc3RpZG9yLmVzdGFkYW8uY29tLmJyL3VsdGltYXMvcG1pLWluZHVzdHJpYWwtYnJhc2lsLWFicmlsLTIwMjMvYW1w?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://einvestidor.estadao.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|E-Investidor|S&P divulga análise do setor industrial brasileiro; veja – Últimas notícias – Estadão E-Investidor – As principais notícias do mercado financeiro|2023-05-02T14:01:00Z|ptbr
./articles/CCAiC2tIRi0zZ3h3R0ZRmAEB?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://yt3.ggpht.com/ytc/AGIKgqO3ssMQY_OQrcalSaqze9iQuxD0RpGcGaYQmGro=s0-h14|AgroMais|Agrishow: Feira de tecnologia na agricultura|2023-05-02T21:06:44Z|ptbr
./articles/CBMirQFodHRwczovL3d3dy5ub3RpY2lhc2Fncmljb2xhcy5jb20uYnIvbm90aWNpYXMvcG9saXRpY2EtZWNvbm9taWEvMzQ4MTAzLXByZWNvcy1kby1wZXRyb2xlby1jYWVtLTUtcGFyYS1taW5pbWEtZGUtNS1zZW1hbmFzLWVtLW1laW8tYS10ZW1vcmVzLWRlLWRlZmF1bHQtZGEtZGl2aWRhLWRvcy1ldWEuaHRtbNIBsQFodHRwczovL3d3dy5ub3RpY2lhc2Fncmljb2xhcy5jb20uYnIvbm90aWNpYXMvcG9saXRpY2EtZWNvbm9taWEvMzQ4MTAzLXByZWNvcy1kby1wZXRyb2xlby1jYWVtLTUtcGFyYS1taW5pbWEtZGUtNS1zZW1hbmFzLWVtLW1laW8tYS10ZW1vcmVzLWRlLWRlZmF1bHQtZGEtZGl2aWRhLWRvcy1ldWEuYW1wLmh0bWw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.noticiasagricolas.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Notícias Agrícolas|Preços do petróleo caem 5% para mínima de 5 semanas em meio a temores de default da dívida dos EUA|2023-05-02T20:21:12Z|ptbr
./articles/CBMiiQFodHRwczovL2JyLmludmVzdGluZy5jb20vbmV3cy9jb21tb2RpdGllcy1uZXdzL3BldHJvbGVvLWZlY2hhLWVtLXF1ZWRhLWRlLTQtZW0tbWVpby1hLXRlbW9yZXMtc29icmUtcmVjZXNzYW8tZS1kZS1vbGhvLWVtLWRlbWFuZGEtMTEwOTIwNdIBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://br.investing.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investing.com Brasil|Petróleo fecha em queda de 4%, em meio a temores sobre recessão e de olho em demanda Por Estadão Conteúdo|2023-05-03T16:54:00Z|ptbr
./articles/CBMib2h0dHBzOi8vd3d3Lm1ldHJvcG9sZXMuY29tL2NvbHVuYXMvbS1idXp6L3NlYnJhZS1sYW5jYS1tYWlvci1wbGF0YWZvcm1hLWRlLWZvbWVudG8tYS1zdGFydHVwcy1kYS1hbWVyaWNhLWxhdGluYdIBc2h0dHBzOi8vd3d3Lm1ldHJvcG9sZXMuY29tL2NvbHVuYXMvbS1idXp6L3NlYnJhZS1sYW5jYS1tYWlvci1wbGF0YWZvcm1hLWRlLWZvbWVudG8tYS1zdGFydHVwcy1kYS1hbWVyaWNhLWxhdGluYT9hbXA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.metropoles.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Metrópoles|Sebrae lança maior plataforma de fomento a startups da América Latina|2023-05-02T14:29:00Z|ptbr
./articles/CBMilwFodHRwczovL3NjYzEwLmNvbS5ici9jb2x1bmlzdGFzL3JvYmVydG8tYXpldmVkby9kaXJldGFzLWRvLWF6ZXZlZG8tc29yYXR0by12YWktYS1hbGVzYy1hZ3JhZGVjZXItdHJhbWl0YWNhby1kYS1yZWZvcm1hLWUtZGVjaW8tbGFuY2Etby1zZWJyYWUtc3RhcnR1cHMv0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://scc10.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|SCC10|Diretas do Azevedo: Soratto vai à Alesc agradecer tramitação da reforma e Décio lança o Sebrae Startups|2023-05-02T16:14:35Z|ptbr
./articles/CBMicGh0dHBzOi8vbmRtYWlzLmNvbS5ici9ub3RpY2lhcy9zZWJyYWUtc3RhcnR1cHMtcGxhdGFmb3JtYS1lc3RpbXVsYS1vLWVtcHJlZW5kZWRvcmlzbW8taW5vdmFkb3ItZW0tdG9kby1vLWJyYXNpbC_SAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://ndmais.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|ND Mais|Sebrae startups: plataforma estimula o empreendedorismo inovador em todo o Brasil|2023-05-02T22:13:00Z|ptbr
./articles/CBMigwFodHRwczovL3d3dzEuZm9saGEudW9sLmNvbS5ici90ZWMvMjAyMy8wNS90cmVpbmFyLWludGVsaWdlbmNpYS1hcnRpZmljaWFsLW5hby1kZXNyZXNwZWl0YS1kaXJlaXRvcy1hdXRvcmFpcy1kaXotY2VvLWRvLWdpdGh1Yi5zaHRtbNIBhwFodHRwczovL3d3dzEuZm9saGEudW9sLmNvbS5ici9hbXAvdGVjLzIwMjMvMDUvdHJlaW5hci1pbnRlbGlnZW5jaWEtYXJ0aWZpY2lhbC1uYW8tZGVzcmVzcGVpdGEtZGlyZWl0b3MtYXV0b3JhaXMtZGl6LWNlby1kby1naXRodWIuc2h0bWw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www1.folha.uol.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|UOL|Treinar inteligência artificial não desrespeita direitos autorais, diz CEO do GitHub|2023-05-03T15:28:00Z|ptbr
./articles/CBMinQFodHRwczovL2Vwb2NhbmVnb2Npb3MuZ2xvYm8uY29tL2VzcGVjaWFpcy93ZWItc3VtbWl0L25vdGljaWEvMjAyMy8wNS9wcm9ncmFtYXItdW1hLW1hcXVpbmEtc2VyYS11bWEtaGFiaWxpZGFkZS1lc3NlbmNpYWwtcGFyYS10b2Rvcy1wcmV2ZS1jZW8tZG8tZ2l0aHViLmdodG1s0gGoAWh0dHBzOi8vZXBvY2FuZWdvY2lvcy5nbG9iby5jb20vZ29vZ2xlL2FtcC9lc3BlY2lhaXMvd2ViLXN1bW1pdC9ub3RpY2lhLzIwMjMvMDUvcHJvZ3JhbWFyLXVtYS1tYXF1aW5hLXNlcmEtdW1hLWhhYmlsaWRhZGUtZXNzZW5jaWFsLXBhcmEtdG9kb3MtcHJldmUtY2VvLWRvLWdpdGh1Yi5naHRtbA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://epocanegocios.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Época NEGÓCIOS|'Programar uma máquina será uma habilidade essencial para todos', prevê CEO do GitHub|2023-05-03T09:00:49Z|ptbr
./articles/CBMiOGh0dHBzOi8vd3d3LmF1dG9tYWlzdHYuY29tLmJyL2ZhYnJpY2Etdm9sa3N3YWdlbi1sYXlvZmYv0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.automaistv.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Automais|Fábrica da Volkswagen vai adotar layoff no mês que vem|2023-05-02T16:04:22Z|ptbr
./articles/CBMiZGh0dHBzOi8vYm1jbmV3cy5jb20uYnIvMjAyMy8wNS8wMi9pYm92ZXNwYS1mZWNoYS1lbS1xdWVkYS1wcmVzc2lvbmFkby1wb3ItYWNvZXMtZGEtdmFsZS1lLXBldHJvYnJhcy_SAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://bmcnews.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|BM&C NEWS|Ibovespa fecha em queda pressionado por Vale e Petrobras|2023-05-02T20:07:15Z|ptbr
./articles/CBMifWh0dHBzOi8vYnIuaW52ZXN0aW5nLmNvbS9uZXdzL3N0b2NrLW1hcmtldC1uZXdzL2lib3Zlc3BhLWZlY2hhLWVtLXF1ZWRhLWRlLW1haXMtZGUtMi1jb20tYXZlcnNhby1hLXJpc2NvLWFudGVzLWRlLWZlZC0xMTA4NjE50gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://br.investing.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investing.com Brasil|Ibovespa fecha em queda de mais de 2% com aversão a risco antes de Fed Por Reuters|2023-05-02T20:08:00Z|ptbr
./articles/CBMiZ2h0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvbmVnb2Npb3Mvc2Ftc3VuZy1wcm9pYmUtZnVuY2lvbmFyaW9zLWRlLXVzYXJlbS1pYS1nZW5lcmF0aXZhLWNvbW8tY2hhdGdwdC_SAWtodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL25lZ29jaW9zL3NhbXN1bmctcHJvaWJlLWZ1bmNpb25hcmlvcy1kZS11c2FyZW0taWEtZ2VuZXJhdGl2YS1jb21vLWNoYXRncHQvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.infomoney.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|InfoMoney|Samsung proíbe funcionários de usarem IA generativa, como ChatGPT|2023-05-03T14:14:11Z|ptbr
./articles/CBMic2h0dHBzOi8vdGVjbm9ibG9nLm5ldC9ub3RpY2lhcy8yMDIzLzA1LzAzL2RlcG9pcy1kZS1icm9uY2Etc2Ftc3VuZy1wcm9pYmUtZnVuY2lvbmFyaW9zLWRlLXVzYXItY2hhdGdwdC1uby10cmFiYWxoby_SAXdodHRwczovL3RlY25vYmxvZy5uZXQvbm90aWNpYXMvMjAyMy8wNS8wMy9kZXBvaXMtZGUtYnJvbmNhLXNhbXN1bmctcHJvaWJlLWZ1bmNpb25hcmlvcy1kZS11c2FyLWNoYXRncHQtbm8tdHJhYmFsaG8vYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tecnoblog.net&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Tecnoblog|Depois de bronca, Samsung proíbe funcionários de usar ChatGPT no trabalho|2023-05-03T12:58:40Z|ptbr
./articles/CBMiXWh0dHBzOi8vd3d3Lm90dmZvY28uY29tLmJyL3VtLWRvcy1tYWlvcmVzLWJhbmNvcy12YWktYS1mYWxlbmNpYS1lLXBvZGUtbGV2YXItb3V0cm9zLW8tYnVyYWNvL9IBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.otvfoco.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|TV Foco|Um dos maiores bancos de país vai à falência e pode carregar outras instituições para o buraco junto|2023-05-02T15:05:00Z|ptbr
./articles/CBMibWh0dHBzOi8vbm90aWNpYXNjb25jdXJzb3MuY29tLmJyL2RlLWZhemVyLWNob3Jhci1ub3ZvLXByZWNvLWRvLWJvdGlqYW8tZGUtZ2FzLWNob2NhLWUtc3VycHJlZW5kZS1icmFzaWxlaXJvcy_SAXFodHRwczovL25vdGljaWFzY29uY3Vyc29zLmNvbS5ici9kZS1mYXplci1jaG9yYXItbm92by1wcmVjby1kby1ib3RpamFvLWRlLWdhcy1jaG9jYS1lLXN1cnByZWVuZGUtYnJhc2lsZWlyb3MvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://noticiasconcursos.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Notícias Concursos|De fazer chorar, NOVO preço do BOTIJÃO DE GÁS choca e surpreende brasileiros|2023-05-03T03:00:42Z|ptbr
./articles/CBMib2h0dHBzOi8vZmRyLmNvbS5ici8yMDIzLzA1LzAyL2UtYWdvcmEtZGVzcGVzYS1lc3NlbmNpYWwtZmljYS1tYWlzLWNhcmEtbm8tYm9sc28tZG9zLWJyYXNpbGVpcm9zLXBhcnRpci1kZS1tYWlvL9IBc2h0dHBzOi8vZmRyLmNvbS5ici8yMDIzLzA1LzAyL2UtYWdvcmEtZGVzcGVzYS1lc3NlbmNpYWwtZmljYS1tYWlzLWNhcmEtbm8tYm9sc28tZG9zLWJyYXNpbGVpcm9zLXBhcnRpci1kZS1tYWlvL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://fdr.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|FDR - Terra|E agora?! Despesa essencial fica MAIS CARA no bolso dos brasileiros a partir de maio|2023-05-02T18:00:05Z|ptbr
./articles/CBMif2h0dHBzOi8vYnIuaW52ZXN0aW5nLmNvbS9uZXdzL3N0b2NrLW1hcmtldC1uZXdzL2ZpcXVlLXBvci1kZW50cm8tZGFzLTUtcHJpbmNpcGFpcy1ub3RpY2lhcy1kby1tZXJjYWRvLWRlc3RhLXF1YXJ0YWZlaXJhLTExMDg4NDfSAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://br.investing.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investing.com Brasil|Fique por dentro das 5 principais notícias do mercado desta quarta-feira Por Investing.com|2023-05-03T09:48:00Z|ptbr
./articles/CBMioQFodHRwczovL2F1dG9lc3BvcnRlLmdsb2JvLmNvbS9jYXJyb3MvdXNhZG9zLWUtc2VtaW5vdm9zL3Bvc3QtY29sdW5hLzIwMjMvMDUvcXVhbnRvLXVtLWNhcnJvLXVzYWRvLXF1ZS1ib21iYXZhLW5vcy1hbnVuY2lvcy1kZS1yZXZpc3RhLWVtLTIwMDAtY3VzdGFyaWEtaG9qZS5naHRtbNIBrAFodHRwczovL2F1dG9lc3BvcnRlLmdsb2JvLmNvbS9nb29nbGUvYW1wL2NhcnJvcy91c2Fkb3MtZS1zZW1pbm92b3MvcG9zdC1jb2x1bmEvMjAyMy8wNS9xdWFudG8tdW0tY2Fycm8tdXNhZG8tcXVlLWJvbWJhdmEtbm9zLWFudW5jaW9zLWRlLXJldmlzdGEtZW0tMjAwMC1jdXN0YXJpYS1ob2plLmdodG1s?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://autoesporte.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Autoesporte|Quanto um carro usado anunciado em 2000 custaria hoje?|2023-05-02T15:41:12Z|ptbr
./articles/CCAiC045R3NEYjMtZmxRmAEB?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://yt3.ggpht.com/ytc/AGIKgqNPGMU3ac8hErHSTtQYlCVneLrfgGWW56Gw7unr8w=s0-h14|CNN Brasil|"Preço de carro popular mais que triplicou em 10 anos, mostra levantamento | CNN NOVO DIA"|2023-05-02T10:42:03Z|ptbr
./articles/CBMiW2h0dHBzOi8vbGVvdXZlLmNvbS5ici91bHRpbWFzL3BhcmEtZmljYXItZGUtb2xoby1pZ3VhdGVtaS1hcmV6em8tY2FycmVmb3VyLXZ1bGNhYnJhcy1lLW1haXPSAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://leouve.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Portal Leouve|Para ficar de olho: Iguatemi, Arezzo, Carrefour, Vulcabras e mais|2023-05-03T12:23:00Z|ptbr
./articles/CBMiRGh0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvaWd1YXRlbWktaWd0aTExLXJldmVydGUtcHJlanVpem8v0gFIaHR0cHM6Ly9maW5hbmNlbmV3cy5jb20uYnIvMjAyMy8wNS9pZ3VhdGVtaS1pZ3RpMTEtcmV2ZXJ0ZS1wcmVqdWl6by9hbXAv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://financenews.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Finance News|Iguatemi (IGTI11) reverte prejuízo|2023-05-03T00:15:23Z|ptbr
./articles/CBMiZGh0dHBzOi8vd3d3Lm1vbmV5dGltZXMuY29tLmJyL2NvbmZpcmEtYXMtMTAtYWNvZXMtcHJlZmVyaWRhcy1kby1idGctcGFyYS1zdXBlcmFyLW8taWJvdmVzcGEtZW0tbWFpby_SAWhodHRwczovL3d3dy5tb25leXRpbWVzLmNvbS5ici9jb25maXJhLWFzLTEwLWFjb2VzLXByZWZlcmlkYXMtZG8tYnRnLXBhcmEtc3VwZXJhci1vLWlib3Zlc3BhLWVtLW1haW8vYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.moneytimes.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Money Times|Confira as 10 ações preferidas do BTG para superar o Ibovespa em maio|2023-05-02T19:06:00Z|ptbr
./articles/CBMiUGh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vb3Bpbmlhby11bWEtZXN0cmF0ZWdpYS1wYXJhLWFzLW1hcmNhcy1uYS1lcmEtYWktZmlyc3Qv0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://braziljournal.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Brazil Journal|OPINIÃO: Uma estratégia para as marcas na era 'AI First'|2023-05-03T20:36:33Z|ptbr
